,SALE TYPE,SOLD DATE,PROPERTY TYPE,ADDRESS,CITY,STATE OR PROVINCE,ZIP OR POSTAL CODE,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,HOA/MONTH,STATUS,NEXT OPEN HOUSE START TIME,NEXT OPEN HOUSE END TIME,URL,SOURCE,MLS#,FAVORITE,INTERESTED,LATITUDE,LONGITUDE,BROKER INFO,ALL INFO,LIST INFO,BOUGHT INFO,ALL INFO CLEAN,LIST INFO CLEAN,BOUGHT INFO CLEAN,LIST AGENTS,LIST COMPANIES,BOUGHT AGENTS,BOUGHT COMPANIES
67,PAST SALE,December-6-2022,Townhouse,25 Kirkwood Ave,San Francisco,CA,94124,1250000.0,3.0,2.5,San Francisco,1510.0,,2019.0,,828.0,339.0,Sold,,,https://www.redfin.com/CA/San-Francisco/25-Kirkwood-Ave-94124/home/146916928,"bridgeMLS, Bay East AOR, or Contra Costa AOR",41016469,N,Y,37.7267027,-122.3693888,"{'agent_soup': None, 'list_soup': None, 'bought_soup': None}",,,,,,,,,,
68,PAST SALE,,Multi-Family (5+ Unit),1012 Masonic Ave,San Francisco,CA,94117,2150000.0,,6.0,,5040.0,1999.0,1904.0,,427.0,,,,,https://www.redfin.com/CA/San-Francisco/1012-Masonic-Ave-94117/home/1040720,,,N,Y,37.7718519,-122.4453577,"{'agent_soup': None, 'list_soup': None, 'bought_soup': None}",,,,,,,,,,
69,PAST SALE,,Multi-Family (5+ Unit),347 Liberty St,San Francisco,CA,94114,1850000.0,,5.0,,4050.0,2848.0,1900.0,,457.0,,,,,https://www.redfin.com/CA/San-Francisco/347-Liberty-St-94114/home/1239625,,,N,Y,37.7569824,-122.4290165,"{'agent_soup': None, 'list_soup': None, 'bought_soup': None}",,,,,,,,,,
70,PAST SALE,,Condo/Co-op,1503 Masonic Ave,San Francisco,CA,94117,1050000.0,,1.0,,1197.0,,1895.0,,877.0,,,,,https://www.redfin.com/CA/San-Francisco/1503-Masonic-Ave-94117/home/1940923,,,N,Y,37.766158,-122.444733,"{'agent_soup': None, 'list_soup': None, 'bought_soup': None}",,,,,,,,,,
71,PAST SALE,,Condo/Co-op,117 Marlin Ct #49,San Francisco,CA,94124,690000.0,3.0,3.0,,1360.0,,1981.0,,507.0,,,,,https://www.redfin.com/CA/San-Francisco/117-Marlin-Ct-94124/unit-49/home/1203440,,,N,Y,37.7275196,-122.3717993,"{'agent_soup': None, 'list_soup': None, 'bought_soup': None}",,,,,,,,,,
72,PAST SALE,,Multi-Family (5+ Unit),73-77 Collingwood St #77,San Francisco,CA,94114,790000.0,,7.0,,7450.0,4375.0,1909.0,,106.0,,,,,https://www.redfin.com/CA/San-Francisco/73-77-Collingwood-St-94114/unit-77/home/1757892,,,N,Y,37.7612851,-122.4358399,"{'agent_soup': None, 'list_soup': None, 'bought_soup': None}",,,,,,,,,,
73,PAST SALE,April-14-2022,Condo/Co-op,2170 Harrison St #6,San Francisco,CA,94110,1237500.0,1.0,1.5,San Francisco,1145.0,6554.0,1997.0,,1081.0,585.0,Sold,,,https://www.redfin.com/CA/San-Francisco/2170-Harrison-St-94110/unit-6/home/12395665,San Francisco MLS,422638985,N,Y,37.7625531,-122.413057,"{'agent_soup': None, 'list_soup': None, 'bought_soup': None}",,,,,,,,,,
74,PAST SALE,April-3-2022,Other,2936 21st St #2938,San Francisco,CA,94110,890000.0,5.0,2.0,SAN FRANCISCO,2331.0,2500.0,1900.0,,382.0,,Sold,,,https://www.redfin.com/CA/San-Francisco/2936-2938-21st-St-94110/unit-2938/home/1533345,MLSListings,ML81885415,N,Y,37.7576035,-122.4132033,"{'agent_soup': None, 'list_soup': None, 'bought_soup': None}",,,,,,,,,,
75,PAST SALE,,Multi-Family (2-4 Unit),43-45 Liberty St #45,San Francisco,CA,94110,6000000.0,4.0,3.0,,3304.0,4600.0,1880.0,,1816.0,,,,,https://www.redfin.com/CA/San-Francisco/43-45-Liberty-St-94110/unit-45/home/1352337,,,N,Y,37.7573974,-122.4221939,"{'agent_soup': None, 'list_soup': None, 'bought_soup': None}",,,,,,,,,,
76,PAST SALE,March-31-2022,Multi-Family (5+ Unit),711 Guerrero St,San Francisco,CA,94110,2750000.0,0.0,,San Francisco,6000.0,2247.0,1907.0,,458.0,,Sold,,,https://www.redfin.com/CA/San-Francisco/711-715-Guerrero-St-94110/unit-715/home/1446989,San Francisco MLS,421612076,N,Y,37.7596989,-122.4233209,"{'agent_soup': None, 'list_soup': None, 'bought_soup': None}",,,,,,,,,,
77,PAST SALE,,Single Family Residential,2453 Funston Ave,San Francisco,CA,94116,1900000.0,,2.0,,2825.0,3600.0,1932.0,,673.0,,,,,https://www.redfin.com/CA/San-Francisco/2453-Funston-Ave-94116/home/1854462,,,N,Y,37.7423035,-122.4694447,"{'agent_soup': None, 'list_soup': None, 'bought_soup': None}",,,,,,,,,,
78,PAST SALE,,Single Family Residential,4251 23rd St,San Francisco,CA,94114,6000000.0,4.0,3.0,,3326.0,3153.0,1904.0,,1804.0,,,,,https://www.redfin.com/CA/San-Francisco/4251-23rd-St-94114/home/682788,,,N,Y,37.752447,-122.4375762,"{'agent_soup': None, 'list_soup': None, 'bought_soup': None}",,,,,,,,,,
79,PAST SALE,,Condo/Co-op,3861 25th St Unit 3861B,San Francisco,CA,94114,610000.0,,1.0,,388.0,,1900.0,,1572.0,,,,,https://www.redfin.com/CA/San-Francisco/3861-25th-St-94114/unit-3861B/home/803190,,,N,Y,37.7500047,-122.4264409,"{'agent_soup': None, 'list_soup': None, 'bought_soup': None}",,,,,,,,,,
80,PAST SALE,,Single Family Residential,1374 47th Ave,San Francisco,CA,94122,1430000.0,3.0,2.0,,1909.0,3000.0,1907.0,,749.0,,,,,https://www.redfin.com/CA/San-Francisco/1374-47th-Ave-94122/home/631646,,,N,Y,37.7608757,-122.5067973,"{'agent_soup': None, 'list_soup': None, 'bought_soup': None}",,,,,,,,,,
81,PAST SALE,,Single Family Residential,531 Orizaba Ave,San Francisco,CA,94132,1205000.0,3.0,3.0,,1828.0,2495.0,1962.0,,659.0,,,,,https://www.redfin.com/CA/San-Francisco/531-Orizaba-Ave-94132/home/825907,,,N,Y,37.7185379,-122.4629009,"{'agent_soup': None, 'list_soup': None, 'bought_soup': None}",,,,,,,,,,
82,PAST SALE,,Single Family Residential,2725 Broadway St,San Francisco,CA,94115,4590000.0,4.0,3.0,,4755.0,4346.0,1983.0,,965.0,,,,,https://www.redfin.com/CA/San-Francisco/2725-Broadway-St-94115/home/1618205,,,N,Y,37.7931464,-122.4421999,"{'agent_soup': None, 'list_soup': None, 'bought_soup': None}",,,,,,,,,,
83,PAST SALE,,Single Family Residential,2727 Gough St,San Francisco,CA,94123,4500000.0,4.0,3.0,,3074.0,3297.0,1948.0,,1464.0,,,,,https://www.redfin.com/CA/San-Francisco/2727-Gough-St-94123/home/1787500,,,N,Y,37.7985361,-122.4275994,"{'agent_soup': None, 'list_soup': None, 'bought_soup': None}",,,,,,,,,,
84,PAST SALE,April-5-2022,Single Family Residential,208 Goettingen St,San Francisco,CA,94134,1450000.0,2.0,1.0,San Francisco,,2060.0,1941.0,,,,Sold,,,https://www.redfin.com/CA/San-Francisco/208-Goettingen-St-94134/home/1912280,San Francisco MLS,422625143,N,Y,37.7290453,-122.4077153,"{'agent_soup': None, 'list_soup': None, 'bought_soup': None}",,,,,,,,,,
85,PAST SALE,September-8-2022,Condo/Co-op,74 New Montgomery St #702,San Francisco,CA,94105,1400000.0,2.0,2.0,San Francisco,1069.0,17865.0,1914.0,,1310.0,1075.0,Sold,,,https://www.redfin.com/CA/San-Francisco/74-New-Montgomery-St-94105/unit-702/home/17305104,San Francisco MLS,422692769,N,Y,37.7874649,-122.4012865,"{'agent_soup': None, 'list_soup': None, 'bought_soup': None}",,,,,,,,,,
86,PAST SALE,September-6-2022,Condo/Co-op,631 Folsom St Unit 11D,San Francisco,CA,94107,1388000.0,2.0,2.0,San Francisco,1230.0,,,,1128.0,,Sold,,,https://www.redfin.com/CA/San-Francisco/631-Folsom-St-94107/unit-11D/home/21965623,San Francisco MLS,422620073,N,Y,37.7847302,-122.3968612,"{'agent_soup': None, 'list_soup': None, 'bought_soup': None}",,,,,,,,,,
87,PAST SALE,May-24-2022,Condo/Co-op,461 2nd St Unit C109,San Francisco,CA,94107,760000.0,1.0,1.0,San Francisco,,56167.0,1907.0,,,638.0,Sold,,,https://www.redfin.com/CA/San-Francisco/461-2nd-St-94107/unit-C109/home/1309322,San Francisco MLS,422625057,N,Y,37.783797,-122.3937191,"{'agent_soup': None, 'list_soup': None, 'bought_soup': None}",,,,,,,,,,
88,PAST SALE,,Multi-Family (5+ Unit),103-109 22nd Ave #109,San Francisco,CA,94121,900000.0,,4.0,,4876.0,2957.0,1920.0,,185.0,,,,,https://www.redfin.com/CA/San-Francisco/103-109-22nd-Ave-94121/unit-109/home/1988861,,,N,Y,37.7856723,-122.4821052,"{'agent_soup': None, 'list_soup': None, 'bought_soup': None}",,,,,,,,,,
89,PAST SALE,,Condo/Co-op,631 Ofarrell St #1605,San Francisco,CA,94109,655500.0,,1.0,,600.0,,1930.0,,1093.0,,,,,https://www.redfin.com/CA/San-Francisco/631-Ofarrell-St-94109/unit-1605/home/1171232,,,N,Y,37.7852037,-122.4151808,"{'agent_soup': None, 'list_soup': None, 'bought_soup': None}",,,,,,,,,,
90,PAST SALE,April-12-2022,Condo/Co-op,425 1st St #2306,San Francisco,CA,94105,1625000.0,2.0,2.0,San Francisco,1238.0,56024.0,2008.0,,1313.0,1247.0,Sold,,,https://www.redfin.com/CA/San-Francisco/425-1st-St-94105/unit-2306/home/17304932,San Francisco MLS,421611502,N,Y,37.7857365,-122.3921923,"{'agent_soup': None, 'list_soup': None, 'bought_soup': None}",,,,,,,,,,
91,PAST SALE,November-9-2022,Condo/Co-op,1280 Ellis St #12,San Francisco,CA,94109,1150000.0,3.0,2.0,San Francisco,1267.0,17482.0,1962.0,,908.0,922.0,Sold,,,https://www.redfin.com/CA/San-Francisco/1280-Ellis-St-94109/unit-12/home/1305200,San Francisco MLS,422669365,N,Y,37.7832129,-122.4272815,"{'agent_soup': None, 'list_soup': None, 'bought_soup': None}",,,,,,,,,,
92,PAST SALE,,Multi-Family (5+ Unit),316-322 Connecticut St #322,San Francisco,CA,94107,1120000.0,8.0,5.0,,4950.0,3750.0,1900.0,,226.0,,,,,https://www.redfin.com/CA/San-Francisco/316-322-Connecticut-St-94107/unit-322/home/2022096,,,N,Y,37.7621526,-122.3977708,"{'agent_soup': None, 'list_soup': None, 'bought_soup': None}",,,,,,,,,,
93,PAST SALE,June-24-2022,Multi-Family (2-4 Unit),790 - 792 Arkansas St,San Francisco,CA,94107,2500000.0,0.0,,San Francisco,3672.0,2500.0,1989.0,,681.0,,Sold,,,https://www.redfin.com/CA/San-Francisco/790-Arkansas-St-94107/home/735497,San Francisco MLS,422659824,N,Y,37.7561392,-122.3981224,"{'agent_soup': None, 'list_soup': None, 'bought_soup': None}",,,,,,,,,,
94,PAST SALE,April-18-2022,Condo/Co-op,338 Spear St Unit 35B,San Francisco,CA,94105,3180000.0,3.0,2.5,San Francisco,1614.0,76210.0,2009.0,,1970.0,1201.0,Sold,,,https://www.redfin.com/CA/San-Francisco/338-Spear-St-94105/unit-35B/home/21966566,San Francisco MLS,422644994,N,Y,37.7894137,-122.3906433,"{'agent_soup': None, 'list_soup': None, 'bought_soup': None}",,,,,,,,,,
95,PAST SALE,April-26-2022,Condo/Co-op,301 Main St Unit 14F,San Francisco,CA,94105,1650000.0,2.0,2.0,San Francisco,1307.0,76210.0,2008.0,,1262.0,989.0,Sold,,,https://www.redfin.com/CA/San-Francisco/301-Main-St-94105/unit-14F/home/21966936,San Francisco MLS,422640825,N,Y,37.7895974,-122.3911965,"{'agent_soup': None, 'list_soup': None, 'bought_soup': None}",,,,,,,,,,
96,PAST SALE,,Single Family Residential,3355 Pacific Ave,San Francisco,CA,94118,29500000.0,4.0,7.0,,9081.0,7661.0,1926.0,,3249.0,,,,,https://www.redfin.com/CA/San-Francisco/3355-Pacific-Ave-94118/home/1898887,,,N,Y,37.7912164,-122.4503066,"{'agent_soup': None, 'list_soup': None, 'bought_soup': None}",,,,,,,,,,
97,PAST SALE,,Multi-Family (2-4 Unit),1099 S Van Ness Ave Unit C,San Francisco,CA,94110,2075000.0,,3.0,,6720.0,3428.0,1900.0,,309.0,,,,,https://www.redfin.com/CA/San-Francisco/1099-S-Van-Ness-Ave-94110/unit-C/home/1997170,,,N,Y,37.755716,-122.416224,"{'agent_soup': None, 'list_soup': None, 'bought_soup': None}",,,,,,,,,,
98,PAST SALE,December-28-2022,Single Family Residential,139 Hearst Ave,San Francisco,CA,94131,1200000.0,0.0,2.0,San Francisco,1329.0,2809.0,1948.0,,903.0,,Sold,,,https://www.redfin.com/CA/San-Francisco/139-Hearst-Ave-94131/home/816252,San Francisco MLS,422712880,N,Y,37.7305936,-122.4406799,"{'agent_soup': None, 'list_soup': None, 'bought_soup': None}",,,,,,,,,,
99,PAST SALE,March-31-2022,Single Family Residential,3511 Jackson St,San Francisco,CA,94118,7165000.0,4.0,4.5,San Francisco,,3192.0,1912.0,,,,Sold,,,https://www.redfin.com/CA/San-Francisco/3511-Jackson-St-94118/home/1297034,San Francisco MLS,421542440,N,Y,37.7899,-122.4530711,"{'agent_soup': None, 'list_soup': None, 'bought_soup': None}",,,,,,,,,,
100,PAST SALE,,Condo/Co-op,201 Harrison St #500,San Francisco,CA,94105,495000.0,,1.0,,432.0,,1991.0,,1146.0,,,,,https://www.redfin.com/CA/San-Francisco/201-Harrison-St-94105/unit-500/home/1734905,,,N,Y,37.7874798,-122.3905769,"{'agent_soup': None, 'list_soup': None, 'bought_soup': None}",,,,,,,,,,
101,PAST SALE,,Multi-Family (2-4 Unit),234 27th St,San Francisco,CA,94131,630000.0,,3.0,,1254.0,2850.0,1900.0,,502.0,,,,,https://www.redfin.com/CA/San-Francisco/234-27th-St-94131/home/1829455,,,N,Y,37.7471658,-122.426171,"{'agent_soup': None, 'list_soup': None, 'bought_soup': None}",,,,,,,,,,
102,PAST SALE,,Single Family Residential,865 44th Ave,San Francisco,CA,94121,1857000.0,3.0,2.0,,1515.0,2996.0,1940.0,,1226.0,,,,,https://www.redfin.com/CA/San-Francisco/865-44th-Ave-94121/home/1677284,,,N,Y,37.7722791,-122.504808,"{'agent_soup': None, 'list_soup': None, 'bought_soup': None}",,,,,,,,,,
103,PAST SALE,July-31-2022,Condo/Co-op,580 Fell St,San Francisco,CA,94102,1675000.0,4.0,1.5,San Francisco,1697.0,1312.0,1880.0,,987.0,500.0,Sold,,,https://www.redfin.com/CA/San-Francisco/580-Fell-St-94102/home/21966741,San Francisco MLS,422649812,N,Y,37.7755051,-122.4273885,"{'agent_soup': None, 'list_soup': None, 'bought_soup': None}",,,,,,,,,,
104,PAST SALE,,Single Family Residential,625 El Camino del Mar,San Francisco,CA,94121,6200000.0,7.0,6.0,,6134.0,6250.0,1927.0,,1011.0,,,,,https://www.redfin.com/CA/San-Francisco/625-El-Camino-del-Mar-94121/home/2007669,,,N,Y,37.7859662,-122.4902846,"{'agent_soup': None, 'list_soup': None, 'bought_soup': None}",,,,,,,,,,
105,PAST SALE,,Single Family Residential,399 Webster St,San Francisco,CA,94117,5000000.0,,4.0,,5850.0,4791.0,1900.0,,855.0,,,,,https://www.redfin.com/CA/San-Francisco/399-Webster-St-94117/home/902384,,,N,Y,37.7740667,-122.4293267,"{'agent_soup': None, 'list_soup': None, 'bought_soup': None}",,,,,,,,,,
106,PAST SALE,,Condo/Co-op,359 Waller St #3,San Francisco,CA,94117,1066667.0,2.0,1.0,,1123.0,,1905.0,,950.0,,,,,https://www.redfin.com/CA/San-Francisco/359-Waller-St-94117/unit-3/home/12354797,,,N,Y,37.7710786,-122.4295845,"{'agent_soup': None, 'list_soup': None, 'bought_soup': None}",,,,,,,,,,
107,PAST SALE,May-6-2022,Single Family Residential,347 Oak Park Dr,San Francisco,CA,94131,2015000.0,3.0,3.0,San Francisco,1564.0,4800.0,1959.0,,1288.0,,Sold,,,https://www.redfin.com/CA/San-Francisco/347-Oak-Park-Dr-94131/home/1360923,San Francisco MLS,422644700,N,Y,37.7539313,-122.4586882,"{'agent_soup': None, 'list_soup': None, 'bought_soup': None}",,,,,,,,,,
108,PAST SALE,,Single Family Residential,126 Joost Ave,San Francisco,CA,94131,1300000.0,2.0,1.0,,1177.0,2500.0,1949.0,,1105.0,,,,,https://www.redfin.com/CA/San-Francisco/126-Joost-Ave-94131/home/1389845,,,N,Y,37.7325464,-122.4381643,"{'agent_soup': None, 'list_soup': None, 'bought_soup': None}",,,,,,,,,,
109,PAST SALE,,Multi-Family (5+ Unit),118 San Jose Ave,San Francisco,CA,94110,885000.0,4.0,4.0,,2664.0,2510.0,1880.0,,332.0,,,,,https://www.redfin.com/CA/San-Francisco/118-San-Jose-Ave-94110/home/1352446,,,N,Y,37.7525366,-122.4218397,"{'agent_soup': None, 'list_soup': None, 'bought_soup': None}",,,,,,,,,,
110,PAST SALE,April-11-2022,Condo/Co-op,1970 Sutter St #115,San Francisco,CA,94115,1235000.0,1.0,2.0,San Francisco,1039.0,12031.0,2001.0,,1189.0,685.0,Sold,,,https://www.redfin.com/CA/San-Francisco/1970-Sutter-St-94115/unit-115/home/1390948,San Francisco MLS,422620248,N,Y,37.7864159,-122.4326567,"{'agent_soup': None, 'list_soup': None, 'bought_soup': None}",,,,,,,,,,
111,PAST SALE,March-30-2022,Single Family Residential,436 Pacheco St,San Francisco,CA,94116,3600000.0,4.0,3.5,San Francisco,3281.0,4024.0,1916.0,,1097.0,62.0,Sold,,,https://www.redfin.com/CA/San-Francisco/436-Pacheco-St-94116/home/1043098,San Francisco MLS,422629022,N,Y,37.7507845,-122.4639512,"{'agent_soup': None, 'list_soup': None, 'bought_soup': None}",,,,,,,,,,
112,PAST SALE,,Multi-Family (5+ Unit),701-707 15th Ave #707,San Francisco,CA,94118,775000.0,7.0,5.0,,4232.0,2748.0,1919.0,,183.0,,,,,https://www.redfin.com/CA/San-Francisco/701-707-15th-Ave-94118/unit-707/home/1603135,,,N,Y,37.774673,-122.4737135,"{'agent_soup': None, 'list_soup': None, 'bought_soup': None}",,,,,,,,,,
113,PAST SALE,,Multi-Family (2-4 Unit),4120 22nd St,San Francisco,CA,94114,3800000.0,,5.0,,2972.0,2750.0,1900.0,,1279.0,,,,,https://www.redfin.com/CA/San-Francisco/4120-22nd-St-94114/home/2036854,,,N,Y,37.7544645,-122.4382086,"{'agent_soup': None, 'list_soup': None, 'bought_soup': None}",,,,,,,,,,
114,PAST SALE,,Single Family Residential,117 Berkeley Way,San Francisco,CA,94131,1200000.0,,3.0,,2058.0,3117.0,1975.0,,583.0,,,,,https://www.redfin.com/CA/San-Francisco/117-Berkeley-Way-94131/home/1057274,,,N,Y,37.7392917,-122.4393587,"{'agent_soup': None, 'list_soup': None, 'bought_soup': None}",,,,,,,,,,
115,PAST SALE,,Condo/Co-op,4331 Kirkham St,San Francisco,CA,94122,1700000.0,3.0,2.0,,1664.0,,2007.0,,1022.0,,,,,https://www.redfin.com/CA/San-Francisco/4331-Kirkham-St-94122/home/12477556,,,N,Y,37.75824,-122.507451,"{'agent_soup': None, 'list_soup': None, 'bought_soup': None}",,,,,,,,,,
116,PAST SALE,September-21-2022,Single Family Residential,2426 38th Ave,San Francisco,CA,94116,1425000.0,3.0,1.5,San Francisco,1500.0,2996.0,1945.0,,950.0,,Sold,,,https://www.redfin.com/CA/San-Francisco/2426-38th-Ave-94116/home/1782100,San Francisco MLS,422696684,N,Y,37.7416068,-122.495789,"{'agent_soup': None, 'list_soup': None, 'bought_soup': None}",,,,,,,,,,
117,PAST SALE,April-27-2022,Single Family Residential,1848 Palou Ave,San Francisco,CA,94124,1000000.0,2.0,1.0,San Francisco,940.0,2308.0,1920.0,,1064.0,,Sold,,,https://www.redfin.com/CA/San-Francisco/1848-Palou-Ave-94124/home/1928846,San Francisco MLS,422643118,N,Y,37.7370518,-122.395998,"{'agent_soup': None, 'list_soup': None, 'bought_soup': None}",,,,,,,,,,
118,PAST SALE,,Multi-Family (5+ Unit),1849 Chestnut St #2,San Francisco,CA,94123,900000.0,10.0,6.0,,5520.0,2296.0,1923.0,,163.0,,,,,https://www.redfin.com/CA/San-Francisco/1849-Chestnut-St-94123/unit-2/home/1010358,,,N,Y,37.8010058,-122.433755,"{'agent_soup': None, 'list_soup': None, 'bought_soup': None}",,,,,,,,,,
119,PAST SALE,,Multi-Family (2-4 Unit),834 Clayton St Unit A,San Francisco,CA,94117,3100000.0,5.0,2.0,,2850.0,2531.0,1908.0,,1088.0,,,,,https://www.redfin.com/CA/San-Francisco/834-Clayton-St-94117/unit-A/home/1136664,,,N,Y,37.7660962,-122.4475862,"{'agent_soup': None, 'list_soup': None, 'bought_soup': None}",,,,,,,,,,
120,PAST SALE,,Single Family Residential,3580 Washington St,San Francisco,CA,94118,9900000.0,6.0,4.0,,3848.0,4466.0,1910.0,,2573.0,,,,,https://www.redfin.com/CA/San-Francisco/3580-Washington-St-94118/home/1991992,,,N,Y,37.7895923,-122.4520377,"{'agent_soup': None, 'list_soup': None, 'bought_soup': None}",,,,,,,,,,
121,PAST SALE,,Multi-Family (2-4 Unit),1191 Guerrero St,San Francisco,CA,94110,994991.0,,2.0,,2680.0,2029.0,1950.0,,371.0,,,,,https://www.redfin.com/CA/San-Francisco/1191-Guerrero-St-94110/home/1231137,,,N,Y,37.7521773,-122.4226219,"{'agent_soup': None, 'list_soup': None, 'bought_soup': None}",,,,,,,,,,
122,PAST SALE,,Single Family Residential,847 Elizabeth St,San Francisco,CA,94114,3750000.0,,1.0,,1290.0,2850.0,1913.0,,2907.0,,,,,https://www.redfin.com/CA/San-Francisco/847-Elizabeth-St-94114/home/1014194,,,N,Y,37.7515954,-122.4396684,"{'agent_soup': None, 'list_soup': None, 'bought_soup': None}",,,,,,,,,,
123,PAST SALE,,Single Family Residential,76 Molimo Dr,San Francisco,CA,94127,1850000.0,3.0,2.0,,1484.0,2661.0,1953.0,,1247.0,,,,,https://www.redfin.com/CA/San-Francisco/76-Molimo-Dr-94127/home/688776,,,N,Y,37.7372047,-122.4472576,"{'agent_soup': None, 'list_soup': None, 'bought_soup': None}",,,,,,,,,,
124,PAST SALE,March-30-2022,Condo/Co-op,1495 Valencia St #2,San Francisco,CA,94110,1800000.0,3.0,2.0,San Francisco,1328.0,4700.0,2009.0,,1355.0,387.0,Sold,,,https://www.redfin.com/CA/San-Francisco/1495-Valencia-St-94110/unit-2/home/25509816,San Francisco MLS,422625294,N,Y,37.749137099,-122.4203275,"{'agent_soup': None, 'list_soup': None, 'bought_soup': None}",,,,,,,,,,
125,PAST SALE,,Single Family Residential,42 Homestead St,San Francisco,CA,94114,1935000.0,4.0,1.0,,1200.0,3123.0,1906.0,,1613.0,,,,,https://www.redfin.com/CA/San-Francisco/42-Homestead-St-94114/home/1294503,,,N,Y,37.7502533,-122.4397414,"{'agent_soup': None, 'list_soup': None, 'bought_soup': None}",,,,,,,,,,
126,PAST SALE,,Condo/Co-op,2407-2411 Harrison St #7,San Francisco,CA,94110,1000000.0,,,,1050.0,,2002.0,,952.0,,,,,https://www.redfin.com/CA/San-Francisco/2407-2411-Harrison-St-94110/unit-7/home/12398991,,,N,Y,37.758744,-122.412168,"{'agent_soup': None, 'list_soup': None, 'bought_soup': None}",,,,,,,,,,
127,PAST SALE,,Single Family Residential,2230 Larkin St,San Francisco,CA,94109,2500000.0,2.0,2.0,,1647.0,1768.0,1922.0,,1518.0,,,,,https://www.redfin.com/CA/San-Francisco/2230-Larkin-St-94109/home/1707034,,,N,Y,37.7985531,-122.4203907,"{'agent_soup': None, 'list_soup': None, 'bought_soup': None}",,,,,,,,,,
128,PAST SALE,,Single Family Residential,1231 Castro St,San Francisco,CA,94114,2625000.0,4.0,3.5,,2338.0,1375.0,1891.0,,1123.0,,,,,https://www.redfin.com/CA/San-Francisco/1231-Castro-St-94114/home/2016866,,,N,Y,37.7516892,-122.4339175,"{'agent_soup': None, 'list_soup': None, 'bought_soup': None}",,,,,,,,,,
129,PAST SALE,,Single Family Residential,818 Douglass St,San Francisco,CA,94114,5500000.0,4.0,3.0,,3434.0,3123.0,1900.0,,1602.0,,,,,https://www.redfin.com/CA/San-Francisco/818-Douglass-St-94114/home/1194962,,,N,Y,37.7502575,-122.438662,"{'agent_soup': None, 'list_soup': None, 'bought_soup': None}",,,,,,,,,,
130,PAST SALE,,Single Family Residential,332 Silliman St,San Francisco,CA,94134,300000.0,6.0,4.0,,2346.0,2996.0,1939.0,,128.0,,,,,https://www.redfin.com/CA/San-Francisco/332-Silliman-St-94134/home/769794,,,N,Y,37.7305027,-122.4087982,"{'agent_soup': None, 'list_soup': None, 'bought_soup': None}",,,,,,,,,,
131,PAST SALE,,Single Family Residential,526 Silliman St,San Francisco,CA,94134,1050000.0,,1.0,,1300.0,2495.0,1946.0,,808.0,,,,,https://www.redfin.com/CA/San-Francisco/526-Silliman-St-94134/home/1576389,,,N,Y,37.7300092,-122.4106021,"{'agent_soup': None, 'list_soup': None, 'bought_soup': None}",,,,,,,,,,
132,PAST SALE,,Single Family Residential,400 Fair Oaks St,San Francisco,CA,94110,4712500.0,3.0,2.0,,2487.0,3500.0,1910.0,,1895.0,,,,,https://www.redfin.com/CA/San-Francisco/400-Fair-Oaks-St-94110/home/1879998,,,N,Y,37.7501536,-122.4241403,"{'agent_soup': None, 'list_soup': None, 'bought_soup': None}",,,,,,,,,,
