SALE TYPE,SOLD DATE,PROPERTY TYPE,ADDRESS,CITY,STATE OR PROVINCE,ZIP OR POSTAL CODE,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,HOA/MONTH,STATUS,NEXT OPEN HOUSE START TIME,NEXT OPEN HOUSE END TIME,URL (SEE https://www.redfin.com/buy-a-home/comparative-market-analysis FOR INFO ON PRICING),SOURCE,MLS#,FAVORITE,INTERESTED,LATITUDE,LONGITUDE
PAST SALE,March-21-2023,Condo/Co-op,288 Pacific Ave Unit 2A,San Francisco,CA,94111,2150000,2,2.5,San Francisco,1261,11802,2018,,1705,1592,Sold,,,https://www.redfin.com/CA/San-Francisco/288-Pacific-Ave-94111/unit-2A/home/145713238,San Francisco MLS,423721778,N,Y,37.7979389,-122.4007382
PAST SALE,October-28-2022,Condo/Co-op,640 Davis St #21,San Francisco,CA,94111,2200000,3,3.0,San Francisco,1836,93129,1983,,1198,1580,Sold,,,https://www.redfin.com/CA/San-Francisco/640-Davis-St-94111/unit-21/home/547455,San Francisco MLS,422698585,N,Y,37.798301,-122.3983939
PAST SALE,March-31-2022,Condo/Co-op,1 Crescent Way #1207,San Francisco,CA,94134,855000,2,2.0,San Francisco,984,42105,2001,,869,620,Sold,,,https://www.redfin.com/CA/San-Francisco/1-Crescent-Way-94134/unit-1207/home/1127422,San Francisco MLS,422628901,N,Y,37.7107619,-122.3903114
PAST SALE,June-17-2022,Condo/Co-op,368 Elm St #206,San Francisco,CA,94102,700000,1,1.0,San Francisco,,9600,2007,,,480,Sold,,,https://www.redfin.com/CA/San-Francisco/368-Elm-St-94102/unit-206/home/22890566,San Francisco MLS,422647732,N,Y,37.7812447,-122.4230549
PAST SALE,July-22-2022,Condo/Co-op,2829 California St #6,San Francisco,CA,94115,2075000,2,2.5,San Francisco,1534,10579,2012,,1353,701,Sold,,,https://www.redfin.com/CA/San-Francisco/2829-California-St-94115/unit-6/home/45361816,San Francisco MLS,422665725,N,Y,37.7876287,-122.4409291
PAST SALE,February-13-2023,Condo/Co-op,44 7th Ave,San Francisco,CA,94118,2000000,3,1.5,San Francisco,2075,3000,1925,,964,400,Sold,,,https://www.redfin.com/CA/San-Francisco/44-7th-Ave-94118/home/1090941,San Francisco MLS,423714173,N,Y,37.787641,-122.465503
PAST SALE,,Multi-Family (2-4 Unit),549 Monterey Blvd,San Francisco,CA,94127,2900000,5,5.0,,3952,2813,1978,,734,,,,,https://www.redfin.com/CA/San-Francisco/549-Monterey-Blvd-94127/home/1911408,,,N,Y,37.7312567,-122.4476808
PAST SALE,March-2-2023,Condo/Co-op,356 12th St #102,San Francisco,CA,94103,781500,1,1.5,San Francisco,977,1816,1996,,800,333,Sold,,,https://www.redfin.com/CA/San-Francisco/356-12th-St-94103/unit-102/home/12395616,San Francisco MLS,423720291,N,Y,37.770305,-122.414194
PAST SALE,October-21-2022,Condo/Co-op,355 Bryant St #304,San Francisco,CA,94107,1250000,1,1.5,San Francisco,1745,21369,1917,,716,795,Sold,,,https://www.redfin.com/CA/San-Francisco/355-Bryant-St-94107/unit-304/home/12396365,San Francisco MLS,422695198,N,Y,37.7835821,-122.3924799
PAST SALE,April-18-2022,Single Family Residential,835 Kansas St,San Francisco,CA,94107,3400000,3,2.5,San Francisco,2645,2500,1908,,1285,,Sold,,,https://www.redfin.com/CA/San-Francisco/835-Kansas-St-94107/home/1292731,San Francisco MLS,422636352,N,Y,37.7591116,-122.40278
PAST SALE,September-20-2022,Condo/Co-op,109 South Lake Merced Hls Unit 3E,San Francisco,CA,94132,852000,2,2.0,San Francisco,1242,15336,1975,,686,991,Sold,,,https://www.redfin.com/CA/San-Francisco/109-S-Lake-Merced-Hls-94132/unit-3E/home/837773,San Francisco MLS,422682305,N,Y,37.7100088,-122.4836353
PAST SALE,November-7-2022,Single Family Residential,556 Arch St,San Francisco,CA,94132,1450000,3,2.0,San Francisco,1858,2495,1927,,780,,Sold,,,https://www.redfin.com/CA/San-Francisco/556-Arch-St-94132/home/1066417,San Francisco MLS,422698854,N,Y,37.7208367,-122.4669254
PAST SALE,April-4-2022,Single Family Residential,70 Arago St,San Francisco,CA,94112,1555000,3,2.0,San Francisco,1802,1873,1941,,863,,Sold,,,https://www.redfin.com/CA/San-Francisco/70-Arago-St-94112/home/1395620,San Francisco MLS,422631391,N,Y,37.7272678,-122.44355
PAST SALE,November-23-2022,Single Family Residential,137 Seville St,San Francisco,CA,94112,1225000,4,3.0,San Francisco,1288,2657,1926,,951,,Sold,,,https://www.redfin.com/CA/San-Francisco/137-Seville-St-94112/home/1945211,"bridgeMLS, Bay East AOR, or Contra Costa AOR",41011655,N,Y,37.711279,-122.4365402
PAST SALE,August-31-2022,Single Family Residential,1939 47th Ave,San Francisco,CA,94116,1625000,5,2.0,Outer Sunset,1916,2996,1948,,848,,Sold,,,https://www.redfin.com/CA/San-Francisco/1939-47th-Ave-94116/home/1453363,"bridgeMLS, Bay East AOR, or Contra Costa AOR",41001985,N,Y,37.7502866,-122.5065697
PAST SALE,July-19-2022,Single Family Residential,91 Caselli Ave,San Francisco,CA,94114,2645000,3,3.0,San Francisco,1958,2395,1918,,1351,,Sold,,,https://www.redfin.com/CA/San-Francisco/91-Caselli-Ave-94114/home/934459,San Francisco MLS,422661970,N,Y,37.7595624,-122.4408927
PAST SALE,July-12-2022,Single Family Residential,2830 Buchanan St,San Francisco,CA,94123,7030000,5,4.5,San Francisco,4058,2012,1904,,1732,,Sold,,,https://www.redfin.com/CA/San-Francisco/2830-Buchanan-St-94123/home/1920007,San Francisco MLS,422666658,N,Y,37.7961792,-122.4317056
PAST SALE,February-16-2023,Multi-Family (2-4 Unit),453 - 455 Douglass St,San Francisco,CA,94114,2350000,6,2.5,San Francisco,2125,3250,1905,,1106,,Sold,,,https://www.redfin.com/CA/San-Francisco/453-Douglass-St-94114/home/184707405,San Francisco MLS,423715366,N,Y,37.7563661,-122.4386318
PAST SALE,August-5-2022,Condo/Co-op,443 Waller St,San Francisco,CA,94117,1650000,4,1.5,San Francisco,1557,1870,1900,,1060,316,Sold,,,https://www.redfin.com/CA/San-Francisco/443-Waller-St-94117/home/110051674,San Francisco MLS,422675650,N,Y,37.7710016,-122.4309899
PAST SALE,March-23-2022,Condo/Co-op,825 La Playa St #126,San Francisco,CA,94121,695000,1,1.0,San Francisco,705,26603,1983,,986,766,Sold,,,https://www.redfin.com/CA/San-Francisco/825-La-Playa-St-94121/unit-126/home/622614,San Francisco MLS,422632414,N,Y,37.7727719,-122.5102626
PAST SALE,,Single Family Residential,26 Cervantes Blvd,San Francisco,CA,94123,3300000,3,2.0,,2201,2665,1925,,1499,,,,,https://www.redfin.com/CA/San-Francisco/26-Cervantes-Blvd-94123/home/1153172,,,N,Y,37.8033697,-122.4375528
PAST SALE,November-14-2022,Single Family Residential,1870 9th Ave,San Francisco,CA,94122,2100000,3,2.5,San Francisco,,2996,1913,,,,Sold,,,https://www.redfin.com/CA/San-Francisco/1870-9th-Ave-94122/home/1603618,San Francisco MLS,422699997,N,Y,37.7534255,-122.4653775
PAST SALE,July-18-2022,Condo/Co-op,463 Capp St,San Francisco,CA,94110,1275000,2,1.5,San Francisco,1204,3062,1941,,1059,,Sold,,,https://www.redfin.com/CA/San-Francisco/463-Capp-St-94110/home/28935639,San Francisco MLS,422665764,N,Y,37.7593674,-122.4178641
PAST SALE,December-7-2022,Townhouse,154 Lombard St #66,San Francisco,CA,94111,1700000,3,2.5,San Francisco,1828,,1975,,930,1771,Sold,,,https://www.redfin.com/CA/San-Francisco/154-Lombard-St-94111/unit-66/home/1902845,San Francisco MLS,422689536,N,Y,37.804681,-122.4041236
PAST SALE,,Condo/Co-op,110 Broderick St #3,San Francisco,CA,94117,1000000,2,1.0,,950,,1987,,1053,,,,,https://www.redfin.com/CA/San-Francisco/110-Broderick-St-94117/unit-3/home/598362,,,N,Y,37.7715173,-122.4386805
PAST SALE,November-2-2022,Condo/Co-op,177 Townsend St #527,San Francisco,CA,94107,1050000,2,2.0,San Francisco,1024,42969,2007,,1025,830,Sold,,,https://www.redfin.com/CA/San-Francisco/177-Townsend-St-94107/unit-527/home/17304732,San Francisco MLS,422695085,N,Y,37.7791526,-122.3919931
PAST SALE,May-13-2022,Condo/Co-op,1933 Divisadero St #1,San Francisco,CA,94115,1759999,3,2.0,San Francisco,1739,10579,2012,,1012,807,Sold,,,https://www.redfin.com/CA/San-Francisco/1933-Divisadero-St-94115/unit-1/home/52055572,San Francisco MLS,422648622,N,Y,37.7875894,-122.4406559
PAST SALE,April-20-2022,Condo/Co-op,2001 McAllister St #13,San Francisco,CA,94118,818000,1,1.0,SAN FRANCISCO,650,,2002,,1258,735,Sold,,,https://www.redfin.com/CA/San-Francisco/2001-McAllister-St-94118/unit-13/home/1432766,MLSListings,ML81884225,N,Y,37.776448,-122.4460603
PAST SALE,February-14-2023,Condo/Co-op,631 Carolina St,San Francisco,CA,94107,990000,2,2.0,San Francisco,1200,79531,1978,,825,975,Sold,,,https://www.redfin.com/CA/San-Francisco/631-Carolina-St-94107/home/1841495,San Francisco MLS,423714552,N,Y,37.760696,-122.399973
PAST SALE,November-9-2022,Multi-Family (5+ Unit),3356 - 3360 16th St,San Francisco,CA,94114,1900000,0,,San Francisco,5961,2317,1905,,319,,Sold,,,https://www.redfin.com/CA/San-Francisco/3356-3360-16th-St-94114/unit-3360/home/1139591,San Francisco MLS,422699489,N,Y,37.7647626,-122.4278525
PAST SALE,June-13-2022,Single Family Residential,2678 22nd Ave,San Francisco,CA,94116,1700000,2,1.0,San Francisco,,2996,1930,,,,Sold,,,https://www.redfin.com/CA/San-Francisco/2678-22nd-Ave-94116/home/1819829,San Francisco MLS,422654387,N,Y,37.7377444,-122.4783679
PAST SALE,December-7-2022,Single Family Residential,425 Lake St,San Francisco,CA,94118,4500000,4,4.0,San Francisco,3620,3500,1909,,1243,,Sold,,,https://www.redfin.com/CA/San-Francisco/425-Lake-St-94118/home/1297509,San Francisco MLS,422705728,N,Y,37.7864944,-122.4641281
PAST SALE,July-1-2022,Single Family Residential,2634 43rd Ave,San Francisco,CA,94116,1480000,3,2.0,San Francisco,1345,2996,1947,,1100,,Sold,,,https://www.redfin.com/CA/San-Francisco/2634-43rd-Ave-94116/home/1428699,San Francisco MLS,422657315,N,Y,37.7375157,-122.5008181
PAST SALE,July-5-2022,Condo/Co-op,1000 3rd St #1505,San Francisco,CA,94158,1698000,2,2.0,San Francisco,1218,46014,2018,,1394,975,Sold,,,https://www.redfin.com/CA/San-Francisco/1000-3rd-St-94158/unit-1505/home/113881417,San Francisco MLS,422658357,N,Y,37.775529,-122.390239
PAST SALE,July-25-2022,Condo/Co-op,4317 25th St,San Francisco,CA,94114,1540000,3,2.0,San Francisco,1249,3040,1966,,1233,,Sold,,,https://www.redfin.com/CA/San-Francisco/4317-25th-St-94114/home/927731,BAREIS,422665601,N,Y,37.7493844,-122.436633
PAST SALE,December-19-2022,Condo/Co-op,1167 Alabama St,San Francisco,CA,94110,875000,3,1.0,San Francisco,1050,,,,833,462,Sold,,,https://www.redfin.com/CA/San-Francisco/1167-Alabama-St-94110/home/182691359,San Francisco MLS,422705878,N,Y,37.7532795,-122.4108224
PAST SALE,March-13-2023,Single Family Residential,112 Glenview Dr,San Francisco,CA,94131,1525000,3,2.0,San Francisco,,1846,1951,,,,Sold,,,https://www.redfin.com/CA/San-Francisco/112-Glenview-Dr-94131/home/680095,San Francisco MLS,423718214,N,Y,37.7483668,-122.4475704
PAST SALE,February-6-2023,Condo/Co-op,1151 Alabama St,San Francisco,CA,94110,789000,2,1.0,San Francisco,1023,3946,1900,,771,548,Sold,,,https://www.redfin.com/CA/San-Francisco/1151-Alabama-St-94110/home/183373007,San Francisco MLS,422710459,N,Y,37.753379,-122.410751
PAST SALE,February-1-2023,Condo/Co-op,2900 Pacific Ave #201,San Francisco,CA,94115,3350000,3,3.0,San Francisco,,5746,1929,,,1835,Sold,,,https://www.redfin.com/CA/San-Francisco/2900-Pacific-Ave-94115/unit-201/home/2035989,San Francisco MLS,423714453,N,Y,37.7925051,-122.4432818
PAST SALE,August-18-2022,Condo/Co-op,2831 Polk St #2,San Francisco,CA,94109,910000,1,1.0,San Francisco,760,2812,1924,,1197,293,Sold,,,https://www.redfin.com/CA/San-Francisco/2831-Polk-St-94109/unit-2/home/12551797,San Francisco MLS,422680516,N,Y,37.8028958,-122.4234306
PAST SALE,August-8-2022,Townhouse,156 Everson St,San Francisco,CA,94131,1380000,2,1.5,San Francisco,1605,515,1973,,860,570,Sold,,,https://www.redfin.com/CA/San-Francisco/156-Everson-St-94131/home/1038130,San Francisco MLS,422676738,N,Y,37.7391298,-122.432712
PAST SALE,April-15-2022,Condo/Co-op,2050 Lyon St #2,San Francisco,CA,94115,1600000,2,1.5,San Francisco,,2724,1900,,,456,Sold,,,https://www.redfin.com/CA/San-Francisco/2050-Lyon-St-94115/unit-2/home/584236,San Francisco MLS,422635226,N,Y,37.7899271,-122.4457533
PAST SALE,February-24-2023,Single Family Residential,51 De Long St,San Francisco,CA,94112,1050000,3,2.5,San Francisco,1493,2450,1927,,703,,Sold,,,https://www.redfin.com/CA/San-Francisco/51-De-Long-St-94112/home/2012026,"bridgeMLS, Bay East AOR, or Contra Costa AOR",41016612,N,Y,37.7095337,-122.4593627
PAST SALE,October-6-2022,Single Family Residential,3627 Broderick St,San Francisco,CA,94123,4631250,4,3.5,San Francisco,3688,3855,1927,,1256,,Sold,,,https://www.redfin.com/CA/San-Francisco/3627-Broderick-St-94123/home/1572469,San Francisco MLS,422692183,N,Y,37.8039049,-122.4456703
PAST SALE,October-19-2022,Condo/Co-op,1221 Harrison St #17,San Francisco,CA,94103,834000,1,2.0,San Francisco,1209,17133,2004,,690,717,Sold,,,https://www.redfin.com/CA/San-Francisco/1221-Harrison-St-94103/unit-17/home/22892744,San Francisco MLS,422690883,N,Y,37.7732324,-122.4089789
PAST SALE,May-13-2022,Condo/Co-op,17 Abbey St,San Francisco,CA,94114,1685000,3,3.5,San Francisco,1415,,1900,,1191,280,Sold,,,https://www.redfin.com/CA/San-Francisco/17-Abbey-St-94114/home/12347248,San Francisco MLS,422621773,N,Y,37.7636063,-122.42717
PAST SALE,August-31-2022,Single Family Residential,1765 15th Ave,San Francisco,CA,94122,2750000,5,3.5,San Francisco,3114,3382,1981,,883,,Sold,,,https://www.redfin.com/CA/San-Francisco/1765-15th-Ave-94122/home/639700,"bridgeMLS, Bay East AOR, or Contra Costa AOR",40996322,N,Y,37.7554511,-122.4724865
PAST SALE,November-3-2022,Single Family Residential,1418 30th Ave,San Francisco,CA,94122,2772000,5,4.0,San Francisco,3154,2996,1928,,879,,Sold,,,https://www.redfin.com/CA/San-Francisco/1418-30th-Ave-94122/home/1819149,San Francisco MLS,422693778,N,Y,37.7607722,-122.4884606
PAST SALE,June-1-2022,Multi-Family (5+ Unit),470 Frederick St,San Francisco,CA,94117,2061000,4,4.0,San Francisco,3035,3440,1900,,679,,Sold,,,https://www.redfin.com/CA/San-Francisco/470-Frederick-St-94117/home/1269757,San Francisco MLS,422654068,N,Y,37.7666677,-122.4521091
PAST SALE,September-23-2022,Single Family Residential,379 Crescent Ave,San Francisco,CA,94110,2050000,3,3.5,SAN FRANCISCO,2027,2500,1924,,1011,,Sold,,,https://www.redfin.com/CA/San-Francisco/379-Crescent-Ave-94110/home/1558899,MLSListings,ML81905192,N,Y,37.7351076,-122.4172383
PAST SALE,August-30-2022,Multi-Family (2-4 Unit),519 4th Ave,San Francisco,CA,94118,2600000,5,,San Francisco,2536,3000,1927,,1025,,Sold,,,https://www.redfin.com/CA/San-Francisco/519-4th-Ave-94118/home/182531783,San Francisco MLS,422663301,N,Y,37.778763,-122.462301
PAST SALE,November-7-2022,Single Family Residential,561 Sanchez St,San Francisco,CA,94114,3500000,3,2.5,San Francisco,,2748,,,,,Sold,,,https://www.redfin.com/CA/San-Francisco/561-Sanchez-St-94114/home/1494855,San Francisco MLS,422697123,N,Y,37.7600546,-122.4301498
PAST SALE,April-28-2022,Condo/Co-op,1096 Ashbury St #1,San Francisco,CA,94117,1200000,1,1.5,SAN FRANCISCO,1100,,1922,,1091,400,Sold,,,https://www.redfin.com/CA/San-Francisco/1096-Ashbury-St-94117/unit-1/home/1733647,MLSListings,ML81883463,N,Y,37.7630588,-122.4466022
PAST SALE,August-11-2022,Multi-Family (2-4 Unit),2636 3rd St,San Francisco,CA,94107,840000,4,2.0,San Francisco,2220,3036,1900,,378,,Sold,,,https://www.redfin.com/CA/San-Francisco/2636-2638-3rd-St-94107/unit-2638/home/1855835,"bridgeMLS, Bay East AOR, or Contra Costa AOR",40999014,N,Y,37.7563919,-122.3884382
PAST SALE,December-19-2022,Single Family Residential,551 11th Ave,San Francisco,CA,94118,2150000,4,1.5,San Francisco,2150,2996,1914,,1000,,Sold,,,https://www.redfin.com/CA/San-Francisco/551-11th-Ave-94118/home/615197,San Francisco MLS,422699298,N,Y,37.7778842,-122.469612
PAST SALE,June-23-2022,Condo/Co-op,451 Kansas St #522,San Francisco,CA,94107,839000,1,1.0,San Francisco,692,80311,2007,,1212,565,Sold,,,https://www.redfin.com/CA/San-Francisco/451-Kansas-St-94107/unit-522/home/23424579,San Francisco MLS,422655609,N,Y,37.7637484,-122.4027468
PAST SALE,June-29-2022,Single Family Residential,1555 Shafter Ave Unit 1555A,San Francisco,CA,94124,1250000,6,3.0,San Francisco,1600,2500,1900,,781,,Sold,,,https://www.redfin.com/CA/San-Francisco/1555-Shafter-Ave-94124/unit-1555A/home/750059,San Francisco MLS,422658578,N,Y,37.7304334,-122.3900494
PAST SALE,April-18-2022,Condo/Co-op,300 Berry St #1407,San Francisco,CA,94158,895000,1,1.0,San Francisco,732,,2009,,1223,652,Sold,,,https://www.redfin.com/CA/San-Francisco/300-Berry-St-94158/unit-1407/home/23424482,San Francisco MLS,422627406,N,Y,37.773892,-122.396231
PAST SALE,March-23-2022,Condo/Co-op,1388 San Bruno Ave,San Francisco,CA,94110,915000,2,1.0,Inner Mission,847,,1900,,1080,300,Sold,,,https://www.redfin.com/CA/San-Francisco/1388-San-Bruno-Ave-94110/home/12169667,"bridgeMLS, Bay East AOR, or Contra Costa AOR",40980378,N,Y,37.7520299,-122.4044366
PAST SALE,May-13-2022,Condo/Co-op,124 5th Ave #2,San Francisco,CA,94118,680000,1,1.0,San Francisco,,2968,1966,,,234,Sold,,,https://www.redfin.com/CA/San-Francisco/124-5th-Ave-94118/unit-2/home/12354269,San Francisco MLS,422636268,N,Y,37.7862596,-122.4631994
PAST SALE,November-4-2022,Multi-Family (2-4 Unit),520 - 522 Sanchez St,San Francisco,CA,94114,1105000,2,,San Francisco,1575,2622,1905,,702,,Sold,,,https://www.redfin.com/CA/San-Francisco/520-Sanchez-St-94114/home/1003947,San Francisco MLS,422696347,N,Y,37.7607125,-122.4308709
PAST SALE,October-11-2022,Condo/Co-op,316 Connecticut St,San Francisco,CA,94107,1120000,2,2.0,San Francisco,1175,3750,1900,,953,387,Sold,,,https://www.redfin.com/CA/San-Francisco/316-Connecticut-St-94107/home/181495966,San Francisco MLS,422690669,N,Y,37.7621688,-122.3977684
PAST SALE,November-14-2022,Condo/Co-op,617 Capp St,San Francisco,CA,94110,1020000,2,1.0,San Francisco,968,1625,1941,,1054,200,Sold,,,https://www.redfin.com/CA/San-Francisco/617-Capp-St-94110/home/2004793,San Francisco MLS,422700275,N,Y,37.7567816,-122.4175557
PAST SALE,October-28-2022,Condo/Co-op,1452 Bush St #5,San Francisco,CA,94109,1005000,2,2.5,San Francisco,1182,6000,2004,,850,610,Sold,,,https://www.redfin.com/CA/San-Francisco/1452-Bush-St-94109/unit-5/home/1935585,San Francisco MLS,422698358,N,Y,37.7889088,-122.4212867
PAST SALE,May-20-2022,Single Family Residential,625 Duncan St,San Francisco,CA,94131,7800000,5,5.5,San Francisco,5933,5698,2007,,1315,,Sold,,,https://www.redfin.com/CA/San-Francisco/625-Duncan-St-94131/home/1971985,San Francisco MLS,421612309,N,Y,37.745416,-122.434111
PAST SALE,July-1-2022,Condo/Co-op,110 Chattanooga St Unit A,San Francisco,CA,94114,3595000,4,2.5,San Francisco,2880,3250,2004,,1248,393,Sold,,,https://www.redfin.com/CA/San-Francisco/110-Chattanooga-St-94114/unit-A/home/1490267,San Francisco MLS,422664541,N,Y,37.7545309,-122.4267848
PAST SALE,April-4-2022,Condo/Co-op,1000 3rd St #504,San Francisco,CA,94158,1647000,2,2.0,San Francisco,1146,46014,2018,,1437,962,Sold,,,https://www.redfin.com/CA/San-Francisco/1000-3rd-St-94158/unit-504/home/167382573,San Francisco MLS,422631850,N,Y,37.775529,-122.390239
PAST SALE,November-29-2022,Single Family Residential,1759 30th Ave,San Francisco,CA,94122,1401000,4,2.0,SAN FRANCISCO,1907,2996,1941,,735,,Sold,,,https://www.redfin.com/CA/San-Francisco/1759-30th-Ave-94122/home/1749610,MLSListings,ML81910202,N,Y,37.7544732,-122.4885821
PAST SALE,April-20-2022,Condo/Co-op,730 Florida St #10,San Francisco,CA,94110,929000,1,2.0,San Francisco,933,10000,2001,,996,458,Sold,,,https://www.redfin.com/CA/San-Francisco/730-Florida-St-94110/unit-10/home/12397768,San Francisco MLS,422643267,N,Y,37.7599459,-122.4112428
PAST SALE,July-11-2022,Condo/Co-op,260 King St #461,San Francisco,CA,94107,648888,0,1.0,San Francisco,,213232,2004,,,825,Sold,,,https://www.redfin.com/CA/San-Francisco/260-King-St-94107/unit-461/home/8191073,San Francisco MLS,422663352,N,Y,37.7776622,-122.3934514
PAST SALE,May-2-2022,Condo/Co-op,1021 Lincoln Way,San Francisco,CA,94122,1200000,3,2.0,San Francisco,1393,,1904,,861,,Sold,,,https://www.redfin.com/CA/San-Francisco/1021-Lincoln-Way-94122/home/110052375,San Francisco MLS,422637919,N,Y,37.7656015,-122.4689823
PAST SALE,April-4-2022,Condo/Co-op,236 Shipley St #403,San Francisco,CA,94107,600000,1,1.0,SAN FRANCISCO,541,,2016,,1109,625,Sold,,,https://www.redfin.com/CA/San-Francisco/236-Shipley-St-94107/unit-403/home/108569478,MLSListings,ML81880432,N,Y,37.7792313,-122.4038531
PAST SALE,September-22-2022,Single Family Residential,1991 San Jose Ave,San Francisco,CA,94112,730000,2,1.0,San Francisco,,2191,1915,,,,Sold,,,https://www.redfin.com/CA/San-Francisco/1991-San-Jose-Ave-94112/home/1239399,San Francisco MLS,422683534,N,Y,37.7250497,-122.4427096
PAST SALE,May-6-2022,Condo/Co-op,1389 Utah St,San Francisco,CA,94110,1275000,3,2.0,San Francisco,1217,1689,1900,,1048,285,Sold,,,https://www.redfin.com/CA/San-Francisco/1389-Utah-St-94110/home/22045512,San Francisco MLS,422636360,N,Y,37.7519137,-122.4050896
PAST SALE,June-16-2022,Multi-Family (2-4 Unit),254 - 256 5th Ave,San Francisco,CA,94118,2300000,1,2.0,San Francisco,3920,3000,1906,,587,,Sold,,,https://www.redfin.com/CA/San-Francisco/254-5th-Ave-94118/home/1602869,San Francisco MLS,422648645,N,Y,37.7838697,-122.4632919
PAST SALE,November-23-2022,Multi-Family (2-4 Unit),493 - 495 Diamond St,San Francisco,CA,94114,2025000,5,4.0,San Francisco,2855,3201,1912,,709,,Sold,,,https://www.redfin.com/CA/San-Francisco/493-Diamond-St-94114/home/676974,San Francisco MLS,422703735,N,Y,37.7545086,-122.4363043
